player_name,tournaments,batting_runs,batting_balls,batting_innings,batting_average,batting_strike_rate,batting_fours,batting_sixes,bowling_wickets,bowling_runs,bowling_overs,bowling_economy,catches,stumpings,run_outs
MD Taylor,ntb,180,170,35,7.5,105.88,12,7,84,2168,257.7,8.41,0,0,0
Yasir Hameed,"tests,odis",1860,2910,61,31.0,63.92,226,5,0,72,13.0,5.54,0,0,0
SA Edwards,odis,1860,2088,58,37.96,89.08,134,17,0,0,0.0,0.0,0,0,0
AJ Blake,ntb,1832,1292,99,23.49,141.8,133,87,1,96,13.0,7.38,0,0,0
Ali Khan,"cpl,psl,it20s,odis",49,65,17,4.08,75.38,4,1,90,1914,283.2,6.76,0,0,0
Sabbir Rahman,"psl,it20s,tests,odis",1788,2273,79,25.54,78.66,207,28,3,433,72.0,6.01,0,0,0
NP Kenjige,"it20s,odis",404,581,40,16.83,69.54,26,4,72,2068,484.7,4.27,0,0,0
HJH Marshall,"ntb,tests,odis",1842,2263,81,24.24,81.4,173,17,0,0,0.0,0.0,0,0,0
Naeem Islam,"tests,odis",1220,2200,58,29.05,55.45,121,16,31,1412,312.8,4.51,0,0,0
MVT Fernando,"tests,odis",191,675,45,7.64,28.3,19,1,82,2897,760.3,3.81,0,0,0
Sohaib Maqsood,"psl,odis",1805,1714,70,30.08,105.31,149,68,1,49,10.0,4.9,0,0,0
W Sutherland,"bbl,ntb,odis",856,640,64,18.21,133.75,45,42,48,1693,193.8,8.73,0,0,0
MJ Swepson,"bbl,tests,odis",114,141,34,4.75,80.85,12,1,85,2833,467.5,6.06,0,0,0
Mohammad Hasnain,"bbl,cpl,psl,odis",113,106,24,9.42,106.6,17,2,85,2484,318.8,7.79,0,0,0
O Thomas,"ipl,cpl,odis",32,99,22,3.56,32.32,2,0,89,2235,300.8,7.43,0,0,0
MTC Waller,ntb,89,110,23,8.9,80.91,6,0,86,2362,319.3,7.4,0,0,0
Habibul Bashar,"tests,odis",1803,3059,87,21.46,58.94,190,5,0,24,9.0,2.67,0,0,0
N Boje,"tests,odis",781,1179,35,33.96,66.24,113,5,51,2607,721.8,3.61,0,0,0
ND McKenzie,"cpl,tests,odis",1800,4103,56,35.29,43.87,221,7,0,13,5.0,2.6,0,0,0
GH Lewis,odis,1660,2371,51,35.32,70.01,216,3,7,358,62.8,5.7,0,0,0
LA Marsh,"tests,odis",415,1043,34,15.37,39.79,41,0,69,2158,657.7,3.28,0,0,0
W Jaffer,"ipl,tests,odis",1794,3497,53,33.85,51.3,241,6,0,0,0.0,0.0,0,0,0
BWM Mike,ntb,629,432,54,17.97,145.6,49,26,58,1500,157.7,9.51,0,0,0
NT Paranavitana,tests,1768,4236,60,32.15,41.74,202,5,1,86,17.0,5.06,0,0,0
JJ Peirson,bbl,1786,1475,103,22.05,121.08,153,42,0,0,0.0,0.0,0,0,0
SA Zaib,ntb,1465,990,73,26.64,147.98,140,56,16,500,63.3,7.89,0,0,0
HD Rutherford,"ntb,tests,odis",1784,2108,73,25.13,84.63,205,50,0,2,1.0,2.0,0,0,0
LJ Fletcher,ntb,163,142,31,7.41,114.79,6,11,81,2071,236.5,8.76,0,0,0
R Parag,"ipl,odis",1580,1114,74,25.48,141.83,113,87,10,515,58.2,8.85,0,0,0
K Verreynne,"tests,odis",1780,2830,62,32.96,62.9,171,25,0,0,0.0,0.0,0,0,0
Hussain Talat,"psl,odis",1379,1193,65,26.02,115.59,117,37,20,649,72.8,8.91,0,0,0
M Klaas,"tests,odis",153,388,40,5.88,39.43,15,0,81,2550,539.5,4.73,0,0,0
RMS Eranga,"tests,odis",227,533,37,12.61,42.59,30,0,77,2757,760.8,3.62,0,0,0
Usman Shinwari,"bbl,psl,tests,odis",65,66,18,7.22,98.48,1,6,85,1911,293.0,6.52,0,0,0
R Bhatia,ipl,342,284,47,11.4,120.42,24,13,71,2023,272.7,7.42,0,0,0
KS Carlson,ntb,1717,1199,80,22.3,143.2,154,76,2,54,5.3,10.12,0,0,0
R Trumpelmann,odis,477,598,38,15.9,79.77,33,19,64,1623,356.0,4.56,0,0,0
N Deonarine,"cpl,tests,odis",1195,2356,56,22.98,50.72,117,12,28,1088,289.2,3.76,0,0,0
PA van Meekeren,"cpl,ntb,it20s,odis",153,198,34,6.95,77.27,10,5,80,2139,360.0,5.94,0,0,0
WW Hinds,"tests,odis",1193,1823,45,29.82,65.44,106,23,28,710,163.3,4.35,0,0,0
JN Frylinck,"it20s,odis",972,1228,47,24.92,79.15,79,15,39,956,221.0,4.33,0,0,0
DT Tiripano,"tests,odis",772,1867,54,19.79,41.35,81,9,49,2287,611.8,3.74,0,0,0
R Tewatia,ipl,1110,807,76,23.12,137.55,90,54,32,1093,140.5,7.78,0,0,0
JC Hildreth,ntb,1749,1313,79,27.33,133.21,159,49,0,0,0.0,0.0,0,0,0
PD Trego,ntb,1583,1181,73,24.35,134.04,181,44,8,275,29.0,9.48,0,0,0
MJ Cosgrove,"bbl,ntb,odis",1699,1329,72,25.74,127.84,187,38,2,36,7.0,5.14,0,0,0
G Stewart,ntb,339,262,46,11.69,129.39,21,18,70,1837,199.8,9.19,0,0,0
CB Mpofu,"tests,odis",139,399,53,4.48,34.84,6,5,80,3896,845.3,4.61,0,0,0
Yasir Arafat,"bbl,ntb,tests,odis",278,403,29,15.44,68.98,29,4,73,2179,335.0,6.5,0,0,0
AHT Donald,ntb,1734,1087,82,22.52,159.52,184,81,0,0,0.0,0.0,0,0,0
JL Gunn,"tests,odis",572,1276,37,22.0,44.83,47,4,58,1453,476.2,3.05,0,0,0
AG Salter,ntb,385,335,52,13.28,114.93,26,13,67,1987,239.0,8.31,0,0,0
T Panyangara,"tests,odis",265,582,50,6.62,45.53,30,3,73,2835,653.3,4.34,0,0,0
S Prasanna,"cpl,psl,ntb,tests,odis",644,631,59,11.71,102.06,42,42,54,2641,448.5,5.89,0,0,0
CA Young,"it20s,tests,odis",163,195,28,12.54,83.59,12,6,78,2042,401.3,5.09,0,0,0
DJ Lamb,ntb,537,471,48,15.34,114.01,45,14,59,1816,203.7,8.92,0,0,0
LWP Wells,ntb,974,684,57,18.73,142.4,88,51,37,1198,155.2,7.72,0,0,0
Aaron Jones,"cpl,odis",1713,2329,58,32.32,73.55,118,38,0,193,32.8,5.88,0,0,0
JWA Taylor,"ntb,tests,odis",1711,2261,61,34.92,75.67,146,24,0,0,0.0,0.0,0,0,0
IDR Bradshaw,"tests,odis",330,677,31,16.5,48.74,26,4,69,2083,554.8,3.75,0,0,0
Sohag Gazi,"tests,odis",507,731,31,18.78,69.36,50,15,60,2362,678.0,3.48,0,0,0
Mandeep Singh,ipl,1705,1385,97,20.79,123.1,176,38,0,26,2.0,13.0,0,0,0
JP Greaves,"cpl,tests,odis",1224,1558,58,25.5,78.56,123,15,24,1062,227.0,4.68,0,0,0
RD Chahar,"ipl,odis",142,149,23,8.35,95.3,13,5,78,2182,288.3,7.57,0,0,0
DS Lehmann,"ipl,tests,odis",1181,1759,34,38.1,67.14,110,9,26,659,163.8,4.02,0,0,0
Anwar Ali,"psl,odis",621,559,51,19.41,111.09,46,26,54,2198,293.7,7.48,0,0,0
TM Odoyo,"it20s,odis",816,1188,38,25.5,68.69,69,16,44,1064,262.8,4.05,0,0,0
T Brits,"tests,odis",1696,2227,51,36.09,76.16,193,23,0,0,0.0,0.0,0,0,0
Aliya Riaz,odis,1495,2270,67,27.18,65.86,137,20,10,752,141.0,5.33,0,0,0
L Vincent,"tests,odis",1673,2552,55,32.8,65.56,188,25,1,24,4.0,6.0,0,0,0
CM Edwards,"tests,odis",1613,2860,44,42.45,56.4,201,0,4,152,47.8,3.18,0,0,0
IE O'Brien,"tests,odis",213,545,33,7.89,39.08,28,1,74,2645,703.0,3.76,0,0,0
Waseem Muhammad,odis,1693,1925,65,26.05,87.95,140,81,0,92,11.8,7.77,0,0,0
S Joseph,"ipl,cpl,tests,odis",312,357,30,14.18,87.39,33,14,69,1763,382.3,4.61,0,0,0
W O'Rourke,"ipl,ntb,tests,odis",50,239,26,5.56,20.92,5,0,82,2195,450.3,4.87,0,0,0
J Little,"ipl,cpl,psl,ntb,it20s,odis",82,88,15,8.2,93.18,11,2,80,2695,404.8,6.66,0,0,0
MDE Holden,ntb,1682,1147,69,28.03,146.64,188,49,0,12,1.0,12.0,0,0,0
V Shankar,"ipl,odis",1421,1152,70,26.81,123.35,105,52,13,519,78.5,6.61,0,0,0
L Trevaskis,ntb,421,342,49,14.52,123.1,29,16,63,1891,240.7,7.86,0,0,0
GS Sandhu,"ipl,bbl,odis",110,113,23,9.17,97.35,8,3,78,1985,259.2,7.66,0,0,0
KJ Garth,"it20s,tests,odis",409,721,32,20.45,56.73,34,2,63,1426,379.5,3.76,0,0,0
AB Dinda,"ipl,odis",47,84,21,3.13,55.95,3,0,81,2587,351.7,7.36,0,0,0
SO Dowrich,"cpl,tests,odis",1667,3380,71,26.46,49.32,189,15,0,0,0.0,0.0,0,0,0
DR Tuffey,"tests,odis",365,505,28,17.38,72.28,33,9,65,2067,512.3,4.03,0,0,0
Zulfiqar Babar,"psl,tests,odis",201,261,29,14.36,77.01,18,6,73,2908,867.3,3.35,0,0,0
GO Jones,"ntb,it20s,tests,odis",1661,2330,80,24.43,71.29,162,34,0,0,0.0,0.0,0,0,0
WMH Rhodes,ntb,937,745,58,20.37,125.77,78,22,36,704,80.0,8.8,0,0,0
SM Ervine,"psl,ntb,tests,odis",1050,970,63,20.19,108.25,83,33,30,997,176.0,5.66,0,0,0
SW Currie,"ntb,odis",90,89,20,10.0,101.12,5,4,78,1502,189.0,7.95,0,0,0
JN Loftie-Eaton,"it20s,odis",1029,1348,47,25.73,76.34,82,22,31,713,138.2,5.16,0,0,0
SCG MacGill,"bbl,tests",66,107,16,6.6,61.68,9,0,79,2591,750.5,3.45,0,0,0
Aqib Ilyas,odis,1183,1620,29,43.81,73.02,111,12,23,704,149.2,4.72,0,0,0
ML Green,odis,1619,2250,71,26.98,71.96,131,11,1,105,18.7,5.62,0,0,0
HR Walsh,"cpl,ntb,odis",314,367,30,14.95,85.56,24,10,66,1973,304.0,6.49,0,0,0
J Da Silva,"cpl,tests,odis",1631,3399,78,23.99,47.98,159,16,0,0,0.0,0.0,0,0,0
A Athanaze,"cpl,tests,odis",1530,2272,67,23.91,67.34,156,29,5,147,47.0,3.13,0,0,0
Fargana Hoque,"it20s,odis",1629,3048,60,29.62,53.44,133,0,0,0,0.0,0.0,0,0,0
Aftab Ahmed,"tests,odis",1469,2281,76,20.99,64.4,168,23,8,522,105.3,4.96,0,0,0
JM Kemp,"ipl,cpl,odis",1286,1489,60,30.62,86.37,79,55,17,601,119.7,5.02,0,0,0
RD Rickelton,"ipl,tests,odis",1625,2360,55,32.5,68.86,191,29,0,0,0.0,0.0,0,0,0
CO Obuya,"it20s,odis",1165,1355,47,28.41,85.98,85,35,23,776,152.5,5.09,0,0,0
SB Harper,bbl,1622,1243,87,19.54,130.49,141,54,0,0,0.0,0.0,0,0,0
UWMBCA Welegedara,"tests,odis",222,428,33,8.88,51.87,31,4,70,2589,709.3,3.65,0,0,0
MP Kuhnemann,"bbl,tests,odis",80,144,24,6.15,55.56,10,0,77,2055,381.8,5.38,0,0,0
S Matsikenyeri,"tests,odis",1357,2044,84,17.4,66.39,138,10,13,550,112.3,4.9,0,0,0
C Kieswetter,"bbl,ntb,odis",1615,1615,55,31.67,100.0,158,47,0,0,0.0,0.0,0,0,0
MS Harris,"bbl,tests",1614,2162,79,21.24,74.65,179,28,0,0,0.0,0.0,0,0,0
L Tucker,"cpl,tests,odis",1614,2156,64,28.82,74.86,173,16,0,0,0.0,0.0,0,0,0
L Embuldeniya,tests,191,580,27,7.35,32.93,17,6,71,2612,807.5,3.23,0,0,0
DJ Vilas,"psl,ntb,tests",1609,1322,87,22.04,121.71,121,45,0,0,0.0,0.0,0,0,0
CL Cairns,"tests,odis",1049,1185,33,38.85,88.52,89,38,28,937,215.3,4.35,0,0,0
GC Viljoen,"ipl,cpl,psl,ntb,tests",347,277,33,14.46,125.27,30,14,63,1679,206.7,8.12,0,0,0
Noor Ahmad,"ipl,bbl,cpl,psl",43,54,16,3.58,79.63,4,1,78,1731,232.0,7.46,0,0,0
TP Ura,"it20s,odis",1602,1754,64,25.43,91.33,174,42,0,12,1.0,12.0,0,0,0
NV Ojha,"ipl,tests,odis",1600,1430,97,20.51,111.89,127,78,0,0,0.0,0.0,0,0,0
K Bhurtel,odis,1339,1655,61,22.32,80.91,145,28,13,419,86.0,4.87,0,0,0
SMSM Senanayake,"ipl,bbl,ntb,tests,odis",318,350,38,13.25,90.86,32,7,64,2229,459.0,4.86,0,0,0
CD McMillan,"tests,odis",1357,1809,53,30.16,75.01,115,36,12,458,92.7,4.94,0,0,0
M Kartik,"ipl,tests,odis",216,248,24,15.43,87.1,16,2,69,2740,519.8,5.27,0,0,0
MD Stoneman,"ntb,tests",1596,2075,77,22.17,76.92,195,14,0,0,0.0,0.0,0,0,0
DG Bedingham,"ntb,tests",1596,1761,63,27.05,90.63,150,51,0,0,0.0,0.0,0,0,0
Aayan Afzal Khan,odis,595,818,34,22.88,72.74,55,13,50,1356,328.8,4.12,0,0,0
TJ Murtagh,"ntb,it20s,tests,odis",171,211,25,12.21,81.04,20,1,71,1756,388.0,4.53,0,0,0
MD Craig,tests,589,1082,25,36.81,54.44,66,10,50,2355,611.5,3.85,0,0,0
JN Mohammed,"cpl,odis",1426,1679,71,24.59,84.93,105,37,8,398,80.3,4.95,0,0,0
WAT Beer,ntb,266,220,38,10.64,120.91,17,9,66,1779,230.0,7.73,0,0,0
Javeria Khan,"it20s,odis",1426,2259,59,25.93,63.13,153,0,8,261,48.2,5.42,0,0,0
CD Collymore,"tests,odis",125,336,39,5.43,37.2,8,2,73,2831,870.0,3.25,0,0,0
S Badrinath,"ipl,tests,odis",1580,1557,74,28.73,101.48,166,28,0,0,0.0,0.0,0,0,0
Zaman Khan,"bbl,psl,ntb,odis",20,34,12,4.0,58.82,2,1,78,1666,201.7,8.26,0,0,0
BMAJ Mendis,"ipl,bbl,cpl,it20s,odis",694,839,56,14.46,82.72,50,14,44,1417,272.0,5.21,0,0,0
Aasif Sheikh,odis,1574,2089,60,28.62,75.35,184,15,0,0,0.0,0.0,0,0,0
JF Mooney,"it20s,odis",693,783,37,25.67,88.51,68,10,44,1134,213.3,5.32,0,0,0
NE Bolton,"tests,odis",1533,2270,43,38.33,67.53,163,1,2,47,10.0,4.7,0,0,0
Shoaib Bashir,"ntb,tests",92,243,29,7.08,37.86,12,1,74,2846,716.8,3.97,0,0,0
PG Raut,"tests,odis",1569,2733,47,38.27,57.41,170,6,0,0,0.0,0.0,0,0,0
K Pierre,"cpl,tests,odis",227,299,25,22.7,75.92,21,9,67,2099,355.7,5.9,0,0,0
J Allenby,"psl,ntb",1285,1021,49,27.93,125.86,145,31,14,698,85.7,8.15,0,0,0
O Prendergast,odis,1065,1397,38,33.28,76.23,99,6,25,724,165.7,4.37,0,0,0
Milind Kumar,odis,1005,983,20,71.79,102.24,89,26,28,517,122.0,4.24,0,0,0
I Ranaweera,"it20s,odis",183,480,38,11.44,38.12,16,0,69,2258,496.3,4.55,0,0,0
M Bryant,"bbl,psl",1561,1114,76,22.96,140.13,165,60,0,0,0.0,0.0,0,0,0
JM How,"tests,odis",1560,2663,60,26.44,58.58,189,8,0,4,2.0,2.0,0,0,0
Tilak Varma,"ipl,odis",1558,1151,55,36.23,135.36,119,74,0,66,10.7,6.19,0,0,0
RS Gayakwad,"tests,odis",15,52,13,1.88,28.85,1,0,77,1906,530.2,3.6,0,0,0
VR Aaron,"ipl,tests,odis",92,195,29,6.13,47.18,7,2,73,2755,427.2,6.45,0,0,0
Ahmed Raza,"it20s,odis",392,632,37,12.65,62.03,28,8,58,1761,422.7,4.17,0,0,0
L Delany,"it20s,odis",1092,1534,42,28.74,71.19,94,0,23,918,202.3,4.54,0,0,0
Iftikhar Anjum,"tests,odis",212,363,29,15.14,58.4,14,3,67,2253,460.3,4.89,0,0,0
FH Allen,"bbl,psl,ntb,odis",1551,1195,63,25.43,129.79,174,65,0,0,0.0,0.0,0,0,0
S Samarawickrama,"tests,odis",1548,1784,57,29.77,86.77,168,8,0,0,0.0,0.0,0,0,0
VR Iyer,"ipl,odis",1486,1108,58,29.14,134.12,136,65,3,170,18.5,9.19,0,0,0
RS Morton,"tests,odis",1543,2555,59,29.11,60.39,140,17,0,29,6.0,4.83,0,0,0
F Behardien,"ipl,ntb,odis",1260,1267,61,28.64,99.45,96,26,14,777,126.7,6.13,0,0,0
SS Tiwary,"ipl,odis",1538,1291,75,29.58,119.13,116,51,0,0,0.0,0.0,0,0,0
DAS Gunaratne,"psl,tests,odis",1038,1594,36,34.6,65.12,99,8,25,831,166.0,5.01,0,0,0
D Olivier,"ntb,tests,odis",76,276,24,5.43,27.54,10,2,73,1838,429.0,4.28,0,0,0
DP Nannes,"ipl,bbl,ntb",12,22,7,6.0,54.55,0,0,76,1718,237.7,7.23,0,0,0
HM Rowe,odis,332,484,34,12.3,68.6,28,1,60,1539,344.3,4.47,0,0,0
Shoriful Islam,"tests,odis",229,292,37,8.48,78.42,22,8,65,2204,506.8,4.35,0,0,0
P Vastrakar,"tests,odis",686,965,33,26.38,71.09,70,11,42,1362,293.7,4.64,0,0,0
Sajid Khan,tests,220,389,20,12.22,56.56,23,6,65,1937,549.0,3.53,0,0,0
SG Borthwick,"ntb,tests,odis",376,379,40,13.93,99.21,22,4,57,1577,197.0,8.01,0,0,0
BTJ Wheal,"ntb,odis",76,96,14,6.33,79.17,10,0,72,1602,237.3,6.75,0,0,0
OJ Hannon-Dalby,ntb,55,62,13,9.17,88.71,3,2,73,1750,199.5,8.77,0,0,0
Aarif Sheikh,"it20s,odis",1335,2014,54,27.81,66.29,96,10,9,658,147.8,4.45,0,0,0
CP Jewell,"bbl,ntb",1514,1173,70,22.6,129.07,159,42,0,0,0.0,0.0,0,0,0
S Badree,"ipl,bbl,cpl,psl",90,99,21,10.0,90.91,3,2,71,1902,277.0,6.87,0,0,0
Ravi Bishnoi,"ipl,odis",49,67,17,4.9,73.13,3,2,73,2254,280.2,8.05,0,0,0
DC Thomas,"cpl,tests,odis",1348,1381,86,17.74,97.61,113,49,8,166,26.2,6.34,0,0,0
JM Kerr,odis,308,299,35,11.0,103.01,31,6,60,1436,344.8,4.16,0,0,0
CT Tremlett,"bbl,ntb,tests,odis",182,402,28,10.11,45.27,16,2,66,2101,610.0,3.44,0,0,0
Mohammad Naveed,"it20s,odis",275,259,29,12.5,106.18,23,16,61,1536,283.5,5.42,0,0,0
Raqibul Hasan,"tests,odis",1473,2584,64,25.4,57.0,122,9,1,15,6.0,2.5,0,0,0
JM Coles,ntb,872,591,38,29.07,147.55,81,28,31,929,109.2,8.51,0,0,0
T de Zorzi,"tests,odis",1489,2231,45,33.84,66.74,148,32,0,0,0.0,0.0,0,0,0
Nahida Akter,"it20s,odis",205,473,34,7.32,43.34,22,0,64,1583,399.5,3.96,0,0,0
T Natarajan,"ipl,tests,odis",4,14,3,4.0,28.57,0,0,74,2226,285.3,7.8,0,0,0
Anamul Haque,"psl,it20s,tests,odis",1484,2147,62,23.94,69.12,151,28,0,0,0.0,0.0,0,0,0
KR Brown,ntb,1483,1159,59,26.48,127.96,137,49,0,0,0.0,0.0,0,0,0
S Pandey,"tests,odis",320,507,25,16.84,63.12,41,1,58,1344,334.5,4.02,0,0,0
AJA Wheater,ntb,1478,1136,75,21.74,130.11,151,28,0,0,0.0,0.0,0,0,0
HASD Siriwardene,"it20s,odis",716,1246,42,17.46,57.46,78,4,38,1365,293.8,4.65,0,0,0
Hasan Mahmud,"tests,odis",195,477,34,8.86,40.88,21,4,64,2004,457.8,4.38,0,0,0
C Bosch,"ipl,cpl,tests,odis",772,796,32,32.17,96.98,82,12,35,1144,196.3,5.83,0,0,0
Nasir Jamshed,"cpl,tests,odis",1472,1993,54,28.31,73.86,158,19,0,0,0.0,0.0,0,0,0
WIA Fernando,"psl,odis",1470,1646,50,29.4,89.31,155,24,0,0,0.0,0.0,0,0,0
MT Coles,ntb,346,253,41,9.89,136.76,27,18,56,1768,201.8,8.76,0,0,0
PADLR Sandakan,"tests,odis",181,413,35,7.87,43.83,23,0,64,2751,591.8,4.65,0,0,0
JK Lalor,"bbl,cpl",140,161,30,7.78,86.96,10,2,66,1787,218.0,8.2,0,0,0
SR Dickson,ntb,1459,1022,60,34.74,142.76,104,59,0,0,0.0,0.0,0,0,0
Khawar Ali,"it20s,odis",649,1088,30,25.96,59.65,60,6,40,1207,256.3,4.71,0,0,0
JL Carter,"cpl,odis",1284,1432,72,20.71,89.66,97,41,8,379,46.5,8.15,0,0,0
EJ Pollock,ntb,1441,933,85,19.21,154.45,146,78,0,0,0.0,0.0,0,0,0
R Vasconcelos,ntb,1441,1126,59,25.28,127.98,193,27,0,0,0.0,0.0,0,0,0
SP Crook,ntb,815,621,58,20.38,131.24,68,29,31,1049,121.0,8.67,0,0,0
W Madhevere,"tests,odis",995,1440,46,22.11,69.1,95,7,22,903,190.3,4.74,0,0,0
Abbas Afridi,"cpl,psl",174,109,18,13.38,159.63,11,15,63,1281,137.3,9.33,0,0,0
DY Pennington,ntb,74,87,25,6.17,85.06,4,0,68,1863,209.7,8.89,0,0,0
CG Harrison,ntb,273,237,37,12.41,115.19,21,6,58,1471,187.0,7.87,0,0,0
RK Patel,ntb,1412,1025,66,22.06,137.76,141,49,1,10,1.0,10.0,0,0,0
CN Miles,ntb,71,85,18,6.45,83.53,4,1,68,1494,174.5,8.56,0,0,0
LP Goldsworthy,ntb,491,388,31,22.32,126.55,46,12,47,1089,135.0,8.07,0,0,0
Vikramjit Singh,odis,1291,1814,45,29.34,71.17,142,15,7,249,41.0,6.07,0,0,0
A Dutt,odis,207,345,36,7.39,60.0,9,8,61,1938,406.3,4.77,0,0,0
Ayan Khan,odis,946,1248,35,27.82,75.8,87,15,24,903,191.5,4.72,0,0,0
ME Claydon,ntb,64,86,24,8.0,74.42,4,0,68,2087,239.2,8.73,0,0,0
GF Linde,"cpl,psl,ntb,tests,odis",562,571,37,20.07,98.42,56,18,43,1410,226.8,6.22,0,0,0
MP Breetzke,"ipl,ntb,tests,odis",1421,1187,37,40.6,119.71,129,56,0,0,0.0,0.0,0,0,0
P Litchfield,"tests,odis",1419,1735,40,38.35,81.79,196,11,0,0,0.0,0.0,0,0,0
BA Godleman,ntb,1417,1212,65,24.43,116.91,120,39,0,0,0.0,0.0,0,0,0
MS Kasprowicz,"tests,odis",96,215,18,9.6,44.65,8,0,66,1368,435.2,3.14,0,0,0
Diana Baig,odis,314,433,46,8.97,72.52,26,4,55,2061,426.5,4.83,0,0,0
T Chetty,odis,1412,2005,56,28.82,70.42,125,2,0,0,0.0,0.0,0,0,0
NK Patel,"it20s,odis",551,755,37,17.77,72.98,42,11,43,1192,259.0,4.6,0,0,0
SA Campbelle,odis,1331,2173,68,21.82,61.25,121,6,4,107,29.0,3.69,0,0,0
AA Alleyne,odis,509,777,41,15.91,65.51,59,2,45,1116,219.5,5.08,0,0,0
Harmeet Singh,"ipl,odis",288,258,21,18.0,111.63,20,15,56,1404,267.5,5.25,0,0,0
Abid Ali,"tests,odis",1408,2688,32,46.93,52.38,176,5,0,0,0.0,0.0,0,0,0
Aamer Jamal,"psl,ntb,tests,odis",547,751,35,21.88,72.84,59,16,43,1390,229.5,6.06,0,0,0
SO Tikolo,"it20s,odis",847,1152,42,22.89,73.52,95,8,28,957,185.2,5.17,0,0,0
RI Keogh,ntb,1082,917,58,27.05,117.99,83,17,16,389,47.0,8.28,0,0,0
KR Patterson,"bbl,tests",1401,1318,63,23.75,106.3,126,32,0,0,0.0,0.0,0,0,0
CA Henry,odis,758,833,46,18.49,91.0,72,17,32,1116,236.3,4.72,0,0,0
JD Campbell,"cpl,tests,odis",1392,2366,59,25.78,58.83,159,20,0,50,11.2,4.48,0,0,0
MA Jones,"ntb,odis",1390,1334,60,25.74,104.2,121,43,0,0,0.0,0.0,0,0,0
Shafali Verma,"tests,odis",1308,1616,41,33.54,80.94,166,23,4,116,24.0,4.83,0,0,0
J Theron,"ipl,cpl,odis",126,173,27,6.63,72.83,9,4,63,1485,236.2,6.29,0,0,0
N Mlaba,"tests,odis",101,168,27,5.32,60.12,14,1,64,2152,482.2,4.46,0,0,0
MW Machan,"ntb,it20s,odis",1211,1120,50,28.83,108.12,96,31,8,364,56.0,6.5,0,0,0
B Stanlake,"ipl,bbl,odis",29,73,18,4.83,39.73,2,0,67,2111,282.2,7.48,0,0,0
AM Blignaut,"tests,odis",568,686,32,18.93,82.8,68,13,40,1580,349.5,4.52,0,0,0
AJ Blackwell,"tests,odis",1365,2461,48,35.0,55.47,137,5,0,0,1.0,0.0,0,0,0
FJ Hudson-Prentice,ntb,581,475,44,16.6,122.32,46,14,39,1191,121.5,9.8,0,0,0
AJ Bichel,"tests,odis",361,421,20,25.79,85.75,35,8,50,1522,406.0,3.75,0,0,0
DMW Rawlins,ntb,938,653,51,21.81,143.64,70,51,21,536,71.0,7.55,0,0,0
Muneeba Ali,odis,1357,2137,55,26.1,63.5,164,4,0,0,0.0,0.0,0,0,0
Haider Ali,"cpl,psl,ntb,odis",1311,1045,73,20.17,125.45,113,60,2,151,40.0,3.77,0,0,0
Shadman Islam,tests,1351,2689,47,30.02,50.24,156,3,0,0,0.0,0.0,0,0,0
AG Wakely,ntb,1349,1147,66,26.98,117.61,93,35,0,0,0.0,0.0,0,0,0
P Simran Singh,ipl,1348,884,52,26.43,152.49,141,70,0,0,0.0,0.0,0,0,0
WJ Durston,ntb,924,657,33,28.88,140.64,99,32,21,626,81.0,7.73,0,0,0
SK Trivedi,ipl,42,58,14,6.0,72.41,3,1,65,1863,251.0,7.42,0,0,0
MK Andersson,ntb,660,541,50,16.5,122.0,60,18,34,1037,103.7,10.0,0,0,0
Jasdeep Singh,"it20s,odis",300,436,28,12.0,68.81,19,9,52,1738,323.7,5.37,0,0,0
M van Lingen,odis,1300,1401,37,40.62,92.79,150,29,2,63,12.3,5.11,0,0,0
Nigar Sultana,"it20s,odis",1339,2346,56,26.78,57.08,117,5,0,0,0.0,0.0,0,0,0
P Mustard,"ntb,odis",1338,1215,57,23.89,110.12,152,31,0,0,0.0,0.0,0,0,0
HJH Brookes,ntb,191,152,27,11.94,125.66,17,7,57,1524,167.0,9.13,0,0,0
P Hatzoglou,"bbl,cpl,psl,ntb",85,81,17,14.17,104.94,6,1,62,1784,230.3,7.75,0,0,0
M Carter,ntb,131,126,22,10.92,103.97,9,5,59,1573,208.0,7.56,0,0,0
Gulsan Jha,odis,691,878,32,27.64,78.7,47,34,31,958,163.5,5.86,0,0,0
KA Edwards,"cpl,tests,odis",1309,2545,49,28.46,51.43,132,19,0,16,4.0,4.0,0,0,0
LK Bell,"tests,odis",65,155,20,8.12,41.94,8,1,62,1704,369.2,4.62,0,0,0
Harshit Rana,"ipl,tests,odis",104,105,16,9.45,99.05,10,4,60,1532,210.2,7.29,0,0,0
M Kelly,"bbl,ntb",104,86,15,11.56,120.93,6,4,60,1222,149.2,8.19,0,0,0
WK Dilhari,odis,702,892,33,25.07,78.7,58,6,30,1063,219.5,4.84,0,0,0
Rumman Raees,"psl,odis",60,73,15,6.67,82.19,9,0,62,1717,239.5,7.17,0,0,0
SJ Cook,"ntb,tests",60,63,20,7.5,95.24,3,1,62,1984,247.0,8.03,0,0,0
Shaiman Anwar,"it20s,odis",1217,1373,43,28.3,88.64,118,26,4,136,19.5,6.97,0,0,0
OG Robinson,ntb,1295,1006,64,24.43,128.73,117,31,0,0,0.0,0.0,0,0,0
JA Haynes,ntb,1293,923,58,23.51,140.09,124,48,0,0,0.0,0.0,0,0,0
